SKU,Name,Description,Brand,Category,Manufacturer,Price,Availability,Weight,Dimensions,Material,Color
N5UQGPYD,Device Supplies Device,Compact supply for Care Supplies,Brand C,Personal Care,Manufacturer D,225.5,In stock,2.4,46.7x6.0x12.2,Plastic,Green
3LE5N25N,Supplies Equipment,Durable device for Medical,Brand B,Therapeutic Equipment,Manufacturer E,375.1,Out of stock,9.4,57.1x24.8x49.2,Fabric,Black
0B0QYFNM,Supplies Accessory,Advanced healthcare product for Supplies Equipment Supplies,Brand D,Surgical Supplies,Manufacturer A,22.2,In stock,11.1,73.2x43.9x43.4,Plastic,Yellow
Q92HTWDS,Supplies,Advanced medical equipment for Care Medical,Brand C,Therapeutic Equipment,Manufacturer A,148.1,In stock,17.4,64.8x25.3x24.5,Wood,Black
YFIBHADU,Accessory Supplies,Durable supply for Care Device Accessory,Brand E,Surgical Supplies,Manufacturer D,69.7,In stock,19.6,16.6x44.6x26.2,Metal,White
CV6D2AP9,Care Equipment,Innovative healthcare product for Health Medical Health,Brand D,Laboratory Equipment,Manufacturer D,401.5,In stock,6.8,95.4x11.6x38.3,Fabric,Blue
KIR9TP45,Supplies,Innovative healthcare product for Accessory Accessory Device,Brand D,Personal Care,Manufacturer A,291.0,In stock,13.4,50.8x14.6x17.3,Fabric,Blue
SNBPZEZK,Accessory Care,Compact healthcare product for Device,Brand A,Surgical Supplies,Manufacturer A,371.3,In stock,5.3,77.8x12.6x9.0,Glass,Green
CH6WUJZS,Supplies,Compact medical equipment for Medical Health Supplies,Brand D,Surgical Supplies,Manufacturer A,127.7,In stock,13.0,53.5x25.8x18.2,Plastic,Grey
NOZK9VIW,Device Care,Compact healthcare product for Care Health Supplies,Brand C,Diagnostic Equipment,Manufacturer C,94.3,In stock,8.0,71.4x40.2x39.4,Plastic,Grey
5K41H0DF,Care,Compact healthcare product for Health Supplies Supplies,Brand E,Surgical Supplies,Manufacturer D,247.5,Out of stock,19.7,97.0x35.3x5.2,Fabric,Yellow
ANFCPW4H,Supplies,Portable medical equipment for Medical Medical Health,Brand E,Surgical Supplies,Manufacturer A,98.4,In stock,19.6,89.5x32.8x21.9,Plastic,Red
FM9B3M3P,Accessory Health Accessory,Durable supply for Accessory Equipment Care,Brand D,Laboratory Equipment,Manufacturer C,72.6,In stock,15.8,90.6x11.8x11.4,Fabric,Green
1JQHS5XP,Medical,Advanced medical equipment for Health,Brand A,Diagnostic Equipment,Manufacturer E,103.8,Out of stock,15.2,19.1x42.5x8.5,Glass,Black
S0VEA09W,Accessory Medical Medical,Innovative accessory for Health Medical,Brand E,Therapeutic Equipment,Manufacturer D,147.0,In stock,17.8,65.8x41.1x44.9,Fabric,Red
JK566PP3,Supplies,High-quality accessory for Medical Care,Brand D,Laboratory Equipment,Manufacturer B,433.2,Out of stock,7.4,94.6x17.4x42.9,Plastic,Yellow
4Y2T25W0,Device Device Care,Compact accessory for Supplies Care Equipment,Brand D,Laboratory Equipment,Manufacturer A,40.6,Out of stock,7.5,16.5x5.1x26.2,Glass,Red
2FAAJWMB,Accessory Supplies,High-quality accessory for Medical,Brand E,Personal Care,Manufacturer E,117.1,Out of stock,18.0,92.3x12.7x25.6,Plastic,Yellow
921PPBXR,Device Health Health,Portable accessory for Health,Brand C,Therapeutic Equipment,Manufacturer A,77.6,Out of stock,10.8,30.0x33.8x42.3,Glass,Yellow
4OISIJE3,Care Device,Compact device for Supplies,Brand A,Therapeutic Equipment,Manufacturer B,93.0,Out of stock,3.7,25.6x45.8x23.2,Fabric,White
P9HTKY68,Medical Equipment,Advanced supply for Accessory,Brand A,Laboratory Equipment,Manufacturer E,48.6,In stock,19.4,23.3x34.5x48.2,Plastic,White
BPW5MZPQ,Device Health Care,Advanced device for Medical Supplies,Brand D,Therapeutic Equipment,Manufacturer B,100.8,Out of stock,9.3,20.3x24.5x28.9,Fabric,Green
QU3NRQUF,Care,Durable healthcare product for Device Medical Care,Brand C,Diagnostic Equipment,Manufacturer D,52.6,Out of stock,18.9,81.2x26.1x15.4,Glass,White
A07O3OWV,Care,High-quality supply for Medical Equipment,Brand A,Therapeutic Equipment,Manufacturer A,145.0,Out of stock,13.5,29.8x15.2x24.7,Metal,Black
7WJL1OV2,Equipment,High-quality healthcare product for Health Supplies,Brand A,Diagnostic Equipment,Manufacturer A,69.4,Out of stock,4.7,59.1x11.7x20.2,Metal,Green
